Lead_Id,Within24,Within48,Within72,WithinWeek,WithinWeeks,WithinMonth,ContactByEmail,ContactByTelephone,DistanceToDealer,Car Value,LeadProvider_Id,Status,Manufacturer,Model,TradeInModelYear,City,State
1244,0,0,0,0,0,0,0,1,49.62,7785,LP006,NEW,Lotus,L1,2005,Elberta,AL
304,0,0,0,0,0,0,0,1,28.8,5605,LP008,NEW,Hyundai,Accent,2006,Globe,AZ
920,0,0,0,0,0,0,0,1,37.73,4442,LP002,NEW,BMW,X6,1996,Meas,AZ
1360,0,0,0,0,0,0,0,1,39.42,8952,LP008,NEW,Hyundai,Accent,2002,Albany,NY
838,0,0,0,0,0,0,0,1,49.82,2312,LP005,NEW,Mercedes Benz,E Class,2006,Los Angeles,CA
266,0,0,0,0,0,0,0,1,36.78,2377,LP005,NEW,Jaguar,X-Type,2007,Marion,AR
413,0,0,0,0,0,0,0,1,40.19,2017,LP010,NEW,Audi,A8,1997,Albany,NY
1359,0,0,0,0,0,0,0,1,35.86,8940,LP002,NEW,Suzuki,XL7,2003,Courtland,CA
1154,0,0,0,0,0,0,0,1,41.75,7598,LP001,NEW,Jaguar,XF,2004,Courtland,CA
1361,0,0,0,0,0,0,0,1,37.26,6541,LP003,NEW,BMW,Z4,1999,Farmington,NM
1076,0,0,0,0,0,0,0,1,29.36,2163,LP001,NEW,Lotus,L2,2007,San Francisco,CA
181,0,0,0,0,0,0,0,1,38.09,9903,LP009,NEW,Honda,Fit,2004,Hondo,NM
182,0,0,0,0,0,0,0,1,40.95,6023,LP008,NEW,Volvo,C70,2000,Valencia,CA
839,0,0,0,0,0,0,0,1,46.44,7950,LP003,NEW,Jaguar,XF,1999,New York,NY
211,0,0,0,0,0,0,0,1,29.21,6331,LP010,NEW,BMW,3 Series,2004,Hondo,NM
921,0,0,0,0,0,0,0,1,38.86,2129,LP010,NEW,Honda,Accord2,2004,Las Vegas,NM
1155,0,0,0,0,0,0,0,1,49.61,5087,LP001,NEW,Acura,TSX,2001,San Francisco,CA
1245,0,0,0,0,0,0,0,1,40.62,4734,LP009,NEW,Lotus,L2,1997,Elberta,AL
877,0,0,0,0,0,0,0,1,37.17,6366,LP008,NEW,Jaguar,S-Type,2005,San Francisco,CA
439,0,0,0,0,0,0,0,1,45.84,5018,LP003,NEW,Toyota,Highlander,2002,Lake City,AR
370,0,0,0,0,0,0,0,1,32.81,5497,LP009,NEW,Infiniti,QX4,2004,San Francisco,CA
545,0,0,0,0,0,0,0,1,28.37,4432,LP005,NEW,Suzuki,Reno,1997,Las Vegas,NM
1152,0,0,0,0,0,0,0,1,47.96,7926,LP007,NEW,Jaguar,S-Type,2002,Payson,AZ
339,0,0,0,0,0,0,0,1,29.48,5155,LP001,NEW,BMW,3 Series,2004,Los Angeles,CA
922,0,0,0,0,0,0,0,1,50.66,5118,LP010,NEW,BMW,3 Series,2008,Meas,AZ
1077,0,0,0,0,0,0,0,1,47.82,5793,LP008,NEW,Toyota,Corolla,2002,Wassila,AK
493,0,0,0,0,0,0,0,1,46.2,6583,LP008,NEW,Toyota,Avalon,1997,Las Vegas,NM
703,0,0,0,0,0,0,0,1,29.4,9730,LP003,NEW,Hyundai,Sonata,1997,Globe,AZ
265,0,0,0,0,0,0,0,1,28.89,6451,LP001,NEW,Lotus,L2,1997,Conway,AR
267,0,0,0,0,0,0,0,1,46.53,7355,LP009,NEW,BMW,7 Series,2005,Pell City,AL
1358,0,0,0,0,0,0,0,1,45.55,9549,LP002,NEW,Honda,Fit,2001,Albany,NY
338,0,0,0,0,1,0,0,1,29.33,7096,LP001,NEW,Lotus,L1,1997,Globe,AZ
1153,0,0,0,0,1,0,0,1,43.2,4235,LP009,NEW,BMW,3 Series,1998,Los Angeles,CA
1247,0,0,0,0,1,0,0,1,31.97,8963,LP002,NEW,Hyundai,Accent,1997,Valencia,CA
1355,0,0,0,0,1,0,0,1,30.95,8581,LP003,NEW,Toyota,Avalon,2003,Farmington,NM
747,0,0,0,0,1,0,0,1,46.2,9696,LP001,NEW,BMW,7 Series,2000,New York,NY
1357,0,0,0,0,1,0,0,1,38.77,3922,LP008,USED,Acura,RL,2005,Lake City,AR
630,0,0,0,0,1,0,0,1,10.95,6213,LP009,NEW,Audi,A6,1997,Albany,NY
476,0,0,0,0,1,0,0,1,27.264,2553,LP002,NEW,Audi,A3,2003,Hondo,NM
1246,0,0,0,0,1,0,0,1,27.264,7307,LP007,NEW,Honda,Accord2,2001,Las Vegas,NM
1078,0,0,0,0,1,0,0,1,27.264,2563,LP004,NEW,Infiniti,G37,2001,Globe,AZ
1356,0,0,0,0,1,0,0,1,27.264,2390,LP008,NEW,Volvo,S60,2005,New York,NY
440,0,0,0,0,1,0,0,1,27.264,8827,LP001,NEW,BMW,3 Series,2005,Conway,AR
841,0,0,0,0,1,0,0,1,27.264,3607,LP009,NEW,Acura,RL,1998,Meas,AZ
358,0,0,0,0,1,0,0,1,27.264,5407,LP009,NEW,BMW,3 Series,2005,Los Angeles,CA
183,0,0,0,0,0,1,0,1,2.65,6108,LP010,NEW,BMW,X6,2007,Albany,NY
305,0,0,0,0,0,1,0,1,5.15,4358,LP005,NEW,Lexus,ES,2008,Albany,NY
661,0,0,0,0,0,1,0,1,6.79,9820,LP010,NEW,BMW,X6,2005,Las Vegas,NM
212,0,0,0,0,0,1,0,1,9.13,2173,LP003,NEW,Ferrari,F1,2002,Las Vegas,NM
573,0,0,0,0,0,1,0,1,1.17,9919,LP002,NEW,Chevrolet,Suburban,2008,San Francisco,CA
842,0,0,0,0,0,1,0,1,8.95,2867,LP003,NEW,BMW,7 Series,1997,Los Angeles,CA
923,0,0,0,0,0,1,0,1,4.8,9793,LP008,NEW,Chevrolet,TrailBlazer,2001,San Francisco,CA
1149,0,0,0,0,0,1,0,1,0.63,5323,LP010,NEW,Chevrolet,TrailBlazer,1998,Elberta,AL
1079,0,0,0,0,0,1,0,1,27.264,6350,LP005,NEW,Lexus,ES,1999,Farmington,NM
878,0,1,0,0,0,0,0,1,50.77,9963,LP005,NEW,Infiniti,G37,2005,Elberta,AL
704,0,0,0,0,0,0,0,1,27.7,7806,LP009,NEW,Lotus,L1,2006,Conway,AR
843,0,1,0,0,0,0,0,1,50.51,7651,LP004,NEW,Lexus,LS,2008,Las Vegas,NM
1150,0,1,0,0,0,0,0,1,51.07,9367,LP005,NEW,Acura,TSX,2004,Globe,AZ
1151,0,1,0,0,0,0,0,1,32.08,6781,LP004,USED,Honda,Accord2,2003,Wassila,AK
840,0,1,0,0,0,0,0,1,38.12,8522,LP006,USED,Mercedes Benz,C Class,2007,Albany,NY
396,0,0,0,0,0,1,0,1,5.22,6547,LP001,NEW,Volvo,S60,2008,Conway,AR
268,0,0,0,0,0,1,0,1,6.87,6103,LP003,NEW,Jaguar,X-Type,2008,Marion,AR
1080,0,0,0,0,0,1,0,1,7.13,6120,LP005,NEW,Lexus,LS,2007,Marion,AR
631,0,0,0,0,0,1,0,1,4.22,5739,LP010,NEW,Suzuki,XL7,2005,Meas,AZ
492,0,1,0,0,0,0,0,1,30.11,7882,LP005,USED,Toyota,Camry,2001,Globe,AZ
1249,0,0,0,0,0,0,0,1,27.264,7142,LP005,USED,Hyundai,Accent,2005,Foley,AL
746,0,0,0,0,0,1,0,1,50.64,5365,LP008,NEW,Lexus,ES,2006,Farmington,NM
1250,0,0,0,0,0,1,0,1,30.54,8813,LP009,NEW,Suzuki,Aerio,1999,Foley,AL
371,0,0,0,0,0,1,0,1,28.36,5098,LP001,NEW,Infiniti,G37,1997,Lake City,AR
924,0,0,0,0,0,1,0,1,48.21,6346,LP005,NEW,Audi,A3,2008,Conway,AR
236,0,0,0,0,0,1,0,1,44.5,5020,LP007,NEW,Honda,Accord1,2001,Pell City,AL
1248,0,0,0,0,0,1,0,1,37.13,8966,LP002,NEW,Toyota,Highlander,1996,Conway,AR
184,0,0,0,0,0,1,0,1,37.07,2257,LP004,NEW,Mercedes Benz,E Class,2006,Wassila,AK
185,0,0,0,0,0,1,0,1,50.11,9963,LP003,NEW,Volvo,S60,1997,Marion,AR
1146,0,0,0,0,0,1,0,1,28.85,3116,LP006,NEW,BMW,7 Series,2006,Albany,NY
879,0,0,0,0,0,1,0,1,52.17,8847,LP008,NEW,Jaguar,X-Type,1998,Lake City,AR
414,0,0,0,0,0,1,0,1,48.17,2633,LP010,NEW,Audi,A4,2005,Globe,AZ
1352,0,0,0,0,1,0,0,1,27.264,7087,LP001,NEW,Toyota,Corolla,1999,Wassila,AK
574,0,1,0,0,0,0,0,1,33.3,2198,LP002,USED,Suzuki,XL7,2005,Pell City,AL
1147,0,1,0,0,0,0,0,1,35.76,9063,LP004,USED,Acura,TSX,2002,New York,NY
1354,0,0,0,0,1,0,0,1,8.19,7687,LP001,NEW,Volvo,C70,1998,Valencia,CA
1353,0,0,0,0,1,0,0,1,7.31,4500,LP003,NEW,Acura,TL,2003,Marion,AR
213,0,0,0,0,1,0,0,1,3.49,3770,LP008,NEW,Honda,Fit,1996,Las Vegas,NM
1081,0,0,0,0,1,0,0,1,3.6,4430,LP009,NEW,Infiniti,QX4,2002,Farmington,NM
925,0,0,0,0,1,0,0,1,8.76,6802,LP001,NEW,Infiniti,G37,2001,Payson,AZ
1148,0,0,0,0,1,0,0,1,7.98,4024,LP004,NEW,Chevrolet,TrailBlazer,2001,Lake City,AR
357,0,0,0,0,1,0,0,1,9.83,3027,LP010,NEW,Toyota,Avalon,2006,Courtland,CA
632,0,0,0,0,1,0,0,1,7.63,9063,LP001,NEW,Suzuki,XL7,2008,Los Angeles,CA
491,0,0,0,0,1,0,0,1,9,2780,LP010,NEW,BMW,3 Series,2003,Valencia,CA
705,0,0,0,0,0,0,0,1,27.264,6340,LP006,NEW,Suzuki,XL7,2000,Los Angeles,CA
1082,0,0,0,0,0,0,0,1,27.264,6591,LP002,NEW,Mercedes Benz,C Class,1999,Los Angeles,CA
741,0,0,0,0,0,0,0,1,27.264,3786,LP003,NEW,Audi,A3,1996,New York,NY
544,0,0,0,1,0,0,0,1,27.264,3430,LP008,USED,Audi,A4,1999,Marion,AR
1350,0,0,0,1,0,0,0,1,61.09,7023,LP002,NEW,Honda,Accord1,2000,Farmington,NM
743,0,0,0,0,1,0,0,1,13.74,2099,LP007,USED,Jaguar,XF,1996,New York,NY
372,0,0,0,0,0,0,0,1,3349.26,5611,LP010,NEW,Lexus,LS,1998,Conway,AR
745,0,0,0,0,1,0,0,1,39.75,6836,LP007,NEW,Audi,A3,2001,Elberta,AL
1351,0,0,0,0,0,0,0,1,29.28,5091,LP007,NEW,Acura,TL,1996,Farmington,NM
1145,0,0,0,0,0,0,0,1,36.54,6457,LP005,NEW,Acura,TSX,1997,Las Vegas,NM
1083,0,0,0,1,0,0,0,1,32.68,2872,LP001,USED,Toyota,Highlander,2008,Courtland,CA
742,0,0,0,0,0,0,0,1,28.67,5463,LP007,NEW,Honda,Accord2,1997,Valencia,CA
880,0,1,0,0,0,0,0,1,40.36,9893,LP004,NEW,BMW,7 Series,1996,Albany,NY
926,0,0,0,0,0,0,0,1,33.7,4999,LP004,NEW,Audi,A8,2004,Valencia,CA
1144,0,0,0,0,0,0,0,1,37.72,4837,LP004,NEW,Suzuki,Aerio,2001,Pell City,AL
356,0,0,0,0,0,0,0,1,32.68,8592,LP001,NEW,Jaguar,XF,1997,Elberta,AL
881,0,0,0,0,0,0,0,1,33.74,5847,LP001,NEW,Infiniti,QX4,2006,Hondo,NM
1084,0,0,0,0,0,0,0,1,30.86,9508,LP010,NEW,Toyota,Avalon,1999,Courtland,CA
269,0,0,0,0,0,0,0,1,30.2,5761,LP002,NEW,Jaguar,X-Type,2003,Farmington,NM
744,0,1,0,0,0,0,0,1,45.06,3788,LP010,NEW,Acura,TSX,1999,Farmington,NM
306,0,0,0,0,0,0,0,1,27.27,2685,LP009,NEW,Toyota,Corolla,2007,Globe,AZ
186,0,0,0,0,0,0,0,1,37.44,2489,LP007,NEW,Hyundai,Sonata,2005,Las Vegas,NM
187,0,0,0,0,0,0,0,1,27.63,3044,LP005,NEW,Audi,A8,1997,Los Angeles,CA
237,0,1,0,0,0,0,0,1,49.41,4883,LP010,NEW,BMW,X6,2007,Valencia,CA
477,0,0,0,0,0,0,0,1,39.68,4861,LP005,NEW,Jaguar,XF,2002,Courtland,CA
660,0,0,0,0,0,0,0,1,32.32,5745,LP003,NEW,Jaguar,XF,2005,Valencia,CA
1251,0,0,0,0,0,0,0,1,28.14,8505,LP002,NEW,Honda,Accord2,1998,Courtland,CA
1085,0,0,1,0,0,0,0,1,38.29,5925,LP003,NEW,Hyundai,Sonata,2004,Globe,AZ
927,0,1,0,0,0,0,0,1,32.71,4391,LP010,NEW,Audi,A3,2000,Pell City,AL
845,0,0,0,0,0,0,0,1,34.09,9058,LP009,NEW,Ferrari,F1,2004,Conway,AR
1086,0,0,0,0,0,0,0,1,38.96,6444,LP002,NEW,Honda,Accord1,2001,Valencia,CA
490,0,0,0,0,0,0,0,1,35.76,4657,LP007,NEW,Honda,Accord1,1997,Valencia,CA
882,0,1,0,1,0,0,0,1,28.88,2136,LP008,NEW,Infiniti,QX4,2003,Meas,AZ
1141,0,1,0,0,0,0,0,1,40.12,5001,LP001,NEW,Mercedes Benz,E Class,2002,Payson,AZ
1087,0,0,0,0,0,0,0,1,36.24,4930,LP007,NEW,Infiniti,G35,1999,Hondo,NM
844,0,0,0,0,0,0,0,1,38.4,4610,LP001,USED,Jaguar,S-Type,2007,North Pole,AK
740,0,0,0,0,0,0,0,1,31.07,4369,LP005,NEW,BMW,7 Series,2000,Meas,AZ
543,0,0,0,0,0,0,0,1,32.11,6717,LP006,NEW,Honda,Fit,2004,Globe,AZ
928,0,0,0,0,0,0,0,1,27.6,8324,LP004,NEW,BMW,7 Series,1996,Globe,AZ
1142,0,0,0,0,0,0,0,1,35.79,9208,LP002,NEW,Acura,TL,1999,Valencia,CA
1253,0,0,0,0,0,0,0,1,33.67,7970,LP006,NEW,Lotus,L2,1999,San Francisco,CA
1347,0,0,0,0,0,0,0,1,28.31,9087,LP005,NEW,Hyundai,Sonata,2001,North Pole,AK
1349,0,0,0,1,0,0,0,1,33.82,6731,LP005,USED,Infiniti,G35,1998,Hondo,NM
883,0,0,1,0,0,0,0,1,35.6,2157,LP008,NEW,Toyota,Highlander,2007,Lake City,AR
373,0,0,0,0,0,0,0,1,34.3,8566,LP002,NEW,Infiniti,G37,2003,Los Angeles,CA
1143,0,0,0,0,0,0,0,1,39.81,5378,LP006,NEW,Audi,A3,1998,Albany,NY
1252,0,0,0,0,0,0,0,1,30.52,9267,LP007,NEW,Acura,TSX,1996,North Pole,AK
415,0,0,0,0,0,0,0,1,33.62,2764,LP005,NEW,Toyota,Avalon,2003,Valencia,CA
444,0,0,0,1,0,0,0,1,29.87,4490,LP006,USED,BMW,X6,2001,Pell City,AL
575,0,0,0,0,0,0,0,1,27.55,2042,LP004,NEW,Mercedes Benz,E Class,1996,North Pole,AK
1088,0,0,0,0,0,0,0,1,33.24,4872,LP009,NEW,Hyundai,Accent,2006,Conway,AR
929,0,0,0,0,0,0,0,1,32.83,4158,LP008,NEW,Honda,Accord2,2002,Farmington,NM
270,0,0,0,0,0,0,0,1,206.64,6249,LP008,NEW,Ferrari,F2,2001,Pell City,AL
441,0,1,0,0,0,0,0,1,40.5,8547,LP001,USED,Toyota,Corolla,2001,Wassila,AK
1255,0,0,0,0,0,0,0,1,31.48,2255,LP008,NEW,Hyundai,Accent,2002,North Pole,AK
1348,0,0,0,0,0,0,0,1,36.62,6071,LP006,NEW,Toyota,Camry,2007,Meas,AZ
1254,0,0,0,0,0,0,0,1,32.95,4814,LP001,NEW,Suzuki,Aerio,2003,Farmington,NM
930,0,0,0,0,0,0,0,1,28.28,5542,LP009,NEW,Hyundai,Sonata,1996,Meas,AZ
188,0,0,0,0,1,0,0,1,27.85,5905,LP005,NEW,Hyundai,Accent,2008,Las Vegas,NM
189,0,0,0,0,1,0,0,1,64.19,7671,LP009,NEW,Honda,Fit,2004,Globe,AZ
190,0,0,0,0,0,1,0,1,15.71,6146,LP010,NEW,Jaguar,S-Type,1997,Meas,AZ
542,0,0,0,0,0,1,0,1,27.264,8274,LP008,NEW,Hyundai,Accent,1996,Payson,AZ
1089,0,0,0,0,0,1,0,1,10.76,5880,LP003,NEW,Lexus,LS,2008,Globe,AZ
1392,0,0,0,0,0,1,0,1,12.61,5719,LP005,NEW,Infiniti,G35,1996,Meas,AZ
633,0,0,0,0,0,1,0,1,27.264,2980,LP007,NEW,Mercedes Benz,E Class,1998,Lake City,AR
307,0,0,0,0,0,1,0,1,20.6,6051,LP006,NEW,Toyota,Avalon,2002,Hondo,NM
1090,0,0,0,0,0,1,0,1,12.69,3198,LP007,NEW,Acura,TSX,2006,Elberta,AL
214,0,0,0,0,0,1,0,1,27.264,5524,LP007,NEW,Infiniti,G35,2008,Meas,AZ
1256,0,0,0,0,1,0,0,1,7.79,2941,LP004,NEW,Honda,Fit,1996,Los Angeles,CA
277,0,0,0,0,0,1,0,1,27.264,3297,LP007,NEW,Chevrolet,Silverado,2005,Wassila,AK
1393,0,0,0,0,0,1,0,1,30.2,6862,LP009,NEW,Infiniti,G37,2001,San Francisco,CA
739,0,0,0,0,0,1,0,1,33.29,2822,LP008,NEW,Honda,Accord1,2000,Foley,AL
341,0,0,0,0,0,1,0,1,29.84,7446,LP006,NEW,Jaguar,XF,1997,New York,NY
1394,0,0,0,0,0,1,0,1,30.2,6231,LP004,NEW,Lotus,L2,2006,Payson,AZ
884,0,0,0,0,0,1,0,1,36.92,8138,LP005,NEW,Volvo,C70,1999,Los Angeles,CA
931,0,0,0,0,0,1,0,1,37.92,4518,LP002,NEW,Toyota,Corolla,1999,Courtland,CA
1257,0,0,0,0,0,1,0,1,47.56,7089,LP010,NEW,Audi,A8,2004,Foley,AL
885,0,0,0,0,0,1,0,1,35.86,8174,LP002,NEW,Toyota,Camry,2004,Hondo,NM
443,0,0,0,0,0,1,0,1,38.66,3727,LP006,NEW,Volvo,S60,2008,Conway,AR
706,0,0,0,0,0,1,0,1,48.67,4213,LP009,NEW,Acura,TSX,2003,Albany,NY
1346,0,0,0,0,1,0,0,1,27.32,3042,LP001,NEW,Honda,Accord2,1999,North Pole,AK
278,0,0,0,0,1,0,0,1,28.01,6780,LP005,NEW,Infiniti,G35,2005,Hondo,NM
932,0,0,0,0,1,0,0,1,7.31,5176,LP006,NEW,Audi,A8,2003,Meas,AZ
1344,0,0,0,0,0,1,0,1,80.34,7587,LP004,NEW,Hyundai,Sonata,2002,Los Angeles,CA
1091,0,0,0,0,0,1,0,1,32.05,8162,LP003,NEW,Mercedes Benz,E Class,1998,Marion,AR
1345,0,0,0,0,0,1,0,1,77.86,5464,LP001,NEW,Jaguar,XF,2003,Las Vegas,NM
238,0,0,0,0,0,1,0,1,79.62,3122,LP006,NEW,BMW,3 Series,1999,San Francisco,CA
886,0,0,0,0,0,0,0,1,56.47,3065,LP001,NEW,Audi,A6,1996,Valencia,CA
271,0,0,0,0,0,0,0,1,71.51,8442,LP004,NEW,BMW,X6,2003,Albany,NY
340,0,0,0,0,0,0,0,1,99.29,5773,LP005,NEW,Toyota,Camry,2007,Wassila,AK
1139,0,0,0,0,0,0,0,1,187.41,3438,LP001,NEW,Mercedes Benz,C Class,2001,Globe,AZ
308,0,0,0,0,0,0,0,1,38.97,9597,LP007,USED,Ferrari,F1,2008,Las Vegas,NM
397,0,0,0,1,0,0,0,1,33.48,7233,LP009,USED,Suzuki,Reno,2007,Marion,AR
215,0,0,0,0,0,1,0,1,16.52,3219,LP008,NEW,Hyundai,Accent,1999,Farmington,NM
1258,0,0,0,0,0,1,0,1,29.01,5899,LP001,NEW,Jaguar,X-Type,1997,Pell City,AL
1140,0,0,0,0,0,1,0,1,32.57,9500,LP006,NEW,Honda,Accord2,2001,Albany,NY
933,0,0,0,0,0,1,0,1,27.85,3667,LP007,NEW,Hyundai,Accent,2003,Albany,NY
1092,0,0,0,0,0,1,0,1,27.63,9176,LP001,NEW,Lexus,LS,1998,Meas,AZ
659,0,0,0,0,1,0,0,1,18.18,8129,LP005,NEW,BMW,7 Series,1997,San Francisco,CA
846,0,0,0,0,0,1,0,1,30.45,8356,LP003,NEW,Lexus,ES,2006,Foley,AL
276,0,0,0,0,0,1,0,1,34.3,3162,LP002,NEW,Chevrolet,Silverado,2002,San Francisco,CA
1343,0,0,0,0,0,1,0,1,28.84,7709,LP009,NEW,Mercedes Benz,E Class,2002,Farmington,NM
934,0,0,0,0,1,0,0,1,10.66,5584,LP004,NEW,Mercedes Benz,E Class,2005,Wassila,AK
442,0,0,0,0,0,1,0,1,32.49,7437,LP005,NEW,Lexus,ES,1998,North Pole,AK
887,0,0,0,0,0,1,0,1,28.31,9010,LP009,NEW,Hyundai,Sonata,2004,Marion,AR
541,0,0,0,0,0,1,0,1,31.73,3899,LP009,NEW,Audi,A4,2008,Meas,AZ
707,0,0,0,0,1,0,0,1,42.45,8814,LP001,NEW,Toyota,Corolla,2008,Las Vegas,NM
1138,0,1,0,0,0,0,0,1,9.45,7773,LP008,NEW,Audi,A3,2003,Wassila,AK
1341,0,0,0,0,0,1,0,1,16.18,3666,LP002,NEW,Lexus,LS,2003,Wassila,AK
1259,0,0,0,0,0,1,0,1,27.264,8627,LP002,NEW,Volvo,C70,2000,Courtland,CA
848,0,0,0,0,1,0,0,1,28.2,3878,LP005,NEW,Chevrolet,TrailBlazer,1999,Wassila,AK
1342,0,0,0,0,1,0,0,1,54.92,9986,LP004,NEW,Audi,A6,2002,Farmington,NM
272,0,0,0,0,1,0,0,1,30.76,7511,LP003,NEW,Toyota,Camry,1996,North Pole,AK
478,0,0,0,0,1,0,0,1,155.77,2672,LP003,USED,Acura,RL,2007,Payson,AZ
634,0,0,0,0,1,0,0,1,51.27,2082,LP007,NEW,Ferrari,F1,2005,Pell City,AL
1093,0,0,0,0,1,0,0,1,44.36,5317,LP006,NEW,Toyota,Avalon,2008,Lake City,AR
888,0,0,0,0,1,0,0,1,60.18,3257,LP002,NEW,Suzuki,XL7,1996,Conway,AR
847,0,0,0,0,1,0,0,1,76.99,5904,LP009,USED,Ferrari,F1,1997,Conway,AR
355,0,0,0,0,1,0,0,1,28.31,2157,LP010,NEW,Audi,A4,2001,New York,NY
374,0,0,0,0,1,0,0,1,72.03,3205,LP004,NEW,Volvo,C70,2004,Meas,AZ
1261,0,0,0,0,1,0,0,1,48.59,2338,LP005,NEW,Suzuki,Aerio,1998,Hondo,NM
576,0,0,0,0,1,0,0,1,54.75,9077,LP009,NEW,Suzuki,Reno,1997,Albany,NY
1395,0,0,0,0,1,0,0,1,27.73,3959,LP001,NEW,Toyota,Camry,1998,New York,NY
1260,0,0,0,0,1,0,0,1,28.28,6958,LP010,NEW,Acura,TL,1999,Courtland,CA
935,0,0,0,0,1,0,0,1,39.2,7554,LP001,NEW,Audi,A8,2008,Conway,AR
1396,0,0,0,0,1,0,0,1,37.18,7708,LP006,NEW,Infiniti,G35,1996,Foley,AL
416,0,0,0,0,1,0,0,1,29.7,4134,LP004,NEW,Lotus,L2,2001,Lake City,AR
342,0,0,0,0,1,0,0,1,41.81,3223,LP004,NEW,Acura,TL,1996,Los Angeles,CA
889,0,0,0,0,1,0,0,1,46.97,8185,LP003,NEW,Chevrolet,Suburban,1997,Globe,AZ
1262,0,0,0,0,0,1,0,1,27.264,8573,LP009,USED,Ferrari,F2,2002,Courtland,CA
1094,0,0,0,0,0,1,0,1,10.68,4230,LP003,NEW,Infiniti,G37,2007,Marion,AR
216,0,0,0,0,0,1,0,1,27.264,5469,LP008,USED,Audi,A4,2002,Courtland,CA
445,0,0,0,0,0,1,0,1,15.15,6930,LP002,NEW,Lexus,ES,2006,Farmington,NM
708,0,0,0,0,0,1,0,1,16.26,5228,LP010,NEW,Honda,Fit,1999,Los Angeles,CA
239,0,0,0,0,0,1,0,1,18.63,2680,LP005,NEW,Infiniti,G35,2008,Globe,AZ
936,0,0,0,0,0,1,0,1,17.35,3545,LP006,NEW,Toyota,Avalon,2008,Conway,AR
273,0,0,0,0,0,1,0,1,14.59,8968,LP006,NEW,Chevrolet,TrailBlazer,1997,Globe,AZ
1335,0,0,0,0,0,1,0,1,11.1,3947,LP002,NEW,Volvo,C30,2001,Las Vegas,NM
540,0,0,0,0,0,1,0,1,19.08,3981,LP002,NEW,BMW,3 Series,2005,Albany,NY
890,0,0,0,0,0,1,0,1,13.19,3325,LP001,NEW,Acura,TSX,2001,Payson,AZ
1340,0,0,0,0,0,1,0,1,13.82,2017,LP006,NEW,Volvo,S60,2001,Wassila,AK
1095,0,0,0,0,0,1,0,1,14.6,5189,LP010,NEW,Lotus,L2,2003,New York,NY
1336,0,0,0,0,0,1,0,1,15.36,6716,LP007,NEW,Acura,TSX,2002,Conway,AR
1137,0,0,0,0,0,1,0,1,27.264,7150,LP004,NEW,BMW,3 Series,2007,Foley,AL
1263,0,0,0,0,0,1,0,1,27.264,9269,LP010,NEW,Volvo,C70,1998,Valencia,CA
309,0,0,0,0,0,1,0,1,27.264,4974,LP002,NEW,Volvo,C30,2005,Courtland,CA
1338,0,0,0,0,0,1,0,1,14.6,8789,LP002,NEW,Toyota,Highlander,2003,Marion,AR
489,0,0,0,0,0,1,0,1,15.52,2751,LP009,NEW,Honda,Fit,1999,Valencia,CA
354,0,0,0,0,0,1,0,1,22.72,3530,LP005,NEW,Chevrolet,TrailBlazer,2001,Pell City,AL
1096,0,0,0,0,0,1,0,1,15.51,2362,LP003,NEW,Suzuki,XL7,2003,Marion,AR
279,0,0,0,0,0,1,0,1,68.38,3843,LP003,NEW,Toyota,Highlander,2006,Marion,AR
1339,0,0,0,0,0,1,0,1,27.9,5267,LP007,NEW,Hyundai,Accent,1998,Foley,AL
658,0,0,0,0,0,1,0,1,35.24,7105,LP008,NEW,Audi,A8,2008,Albany,NY
937,0,0,0,0,0,1,0,1,44.19,5691,LP009,NEW,Ferrari,F2,2002,Marion,AR
849,0,0,0,0,0,1,0,1,44.21,7730,LP007,NEW,Chevrolet,Silverado,1997,Las Vegas,NM
1337,0,0,0,0,0,1,0,1,28.92,5695,LP002,NEW,Acura,RL,2002,Farmington,NM
635,0,0,0,0,0,1,0,1,37.36,3992,LP007,NEW,Honda,Accord2,1999,North Pole,AK
1397,0,0,0,0,0,1,0,1,47.65,9588,LP005,NEW,Toyota,Corolla,2002,Lake City,AR
1264,0,0,0,0,0,1,0,1,48.01,9560,LP007,NEW,Suzuki,XL7,1998,Payson,AZ
709,0,0,0,0,0,1,0,1,68.85,7333,LP008,NEW,Jaguar,XF,2008,Valencia,CA
217,0,0,0,0,0,1,0,1,29.68,2869,LP010,NEW,BMW,Z4,1997,San Francisco,CA
712,0,0,0,0,0,1,0,1,44.6,2876,LP002,NEW,Volvo,C30,2003,North Pole,AK
1097,0,1,0,0,0,0,0,1,48.23,3668,LP010,NEW,Acura,RL,2001,Farmington,NM
636,0,0,0,0,1,0,0,1,10.25,8001,LP010,NEW,Toyota,Camry,2007,Elberta,AL
1135,0,0,0,0,1,0,0,1,2.76,9191,LP009,NEW,BMW,Z4,2006,Wassila,AK
1398,0,0,0,0,1,0,0,1,3.73,8283,LP001,NEW,Infiniti,G35,1999,Marion,AR
275,0,0,0,0,1,0,0,1,5.7,7962,LP005,NEW,Volvo,S60,2004,Hondo,NM
577,0,0,0,0,1,0,0,1,6.88,5547,LP003,NEW,Honda,Fit,2008,San Francisco,CA
938,0,0,0,0,0,0,0,1,27.264,7163,LP008,USED,Jaguar,X-Type,1996,Elberta,AL
1399,0,0,0,0,1,0,0,1,30.6,6392,LP001,NEW,Toyota,Avalon,1997,Lake City,AR
